Ano do BO (RDO);Data do Acidente;Tipo do veiculo da vitima;Tipo de vitima;Tipo de acidente;Sexo;Idade da vitima
2017;23/09/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;NAO DISPONIVEL
2017;23/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;48
2017;23/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;23
2017;23/09/2017;BICICLETA;CONDUTOR;OUTROS;MASCULINO;16
2017;23/09/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;35
2017;18/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;51
2017;23/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;45
2017;23/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;54
2017;23/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;27
2017;23/09/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;67
2017;23/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;67
2017;20/09/2017;PEDESTRE;PEDESTRE;OUTROS;MASCULINO;24
2017;23/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;39
2017;17/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;45
2017;23/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;33
2017;23/09/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;20
2017;23/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;53
2017;23/09/2017;BICICLETA;CONDUTOR;OUTROS;MASCULINO;36
2017;23/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;55
2017;23/09/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;31
2017;24/08/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;77
2017;23/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;53
2017;23/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;61
2017;22/09/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;51
2017;22/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;NAO DISPONIVEL
2017;22/09/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;20
2017;22/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;43
2017;22/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;22
2017;22/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;6
2017;22/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;52
2017;22/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;21
2017;22/09/2017;BICICLETA;CONDUTOR;OUTROS;MASCULINO;37
2017;22/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2017;22/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;46
2017;21/09/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;17
2017;22/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;84
2017;21/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;36
2017;21/09/2017;CAMINHAO;CONDUTOR;NAO DISPONIVEL;MASCULINO;61
2017;21/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;63
2017;21/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;48
2017;21/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;21/09/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;23
2017;21/09/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;36
2017;21/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;42
2017;21/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;18
2017;21/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;52
2017;29/07/2017;BICICLETA;CONDUTOR;OUTROS;MASCULINO;63
2017;21/09/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;20
2017;04/09/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;67
2017;29/08/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;81
2017;19/09/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;34
2017;21/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;FEMININO;21
2017;18/06/2017;BICICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;38
2017;21/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;58
2017;17/09/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;34
2017;20/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;21
2017;08/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;70
2017;20/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;74
2017;12/09/2017;BICICLETA;CONDUTOR;COLISAO;FEMININO;46
2017;20/09/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;58
2017;20/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;23
2017;20/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;60
2017;19/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;78
2017;20/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;36
2017;28/08/2017;AUTOMOVEL;CONDUTOR;CHOQUE;FEMININO;85
2017;18/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;30
2017;20/09/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;FEMININO;34
2017;20/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;58
2017;19/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;57
2017;03/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;47
2017;19/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;42
2017;19/09/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;43
2017;19/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;39
2017;19/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;57
2017;19/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;97
2017;19/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;87
2017;19/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;28
2017;19/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;40
2017;18/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2017;18/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;23
2017;18/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;17
2017;18/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;18/09/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;55
2017;18/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;53
2017;06/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;80
2017;03/09/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;44
2017;18/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;38
2017;17/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;55
2017;17/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;66
2017;17/09/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;47
2017;17/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;44
2017;17/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;3
2017;17/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;32
2017;17/09/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;45
2017;17/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;19
2017;05/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;85
2017;17/09/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;28
2017;17/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;44
2017;17/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;FEMININO;20
2017;17/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;31
2017;06/09/2013;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;52
2017;17/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;20
2017;16/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;42
2017;16/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;56
2017;16/09/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;43
2017;12/09/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;37
2017;16/09/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;56
2017;16/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;13
2017;13/05/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;24
2017;16/09/2017;CAMINHAO;NAO DISPONIVEL;OUTROS;MASCULINO;45
2017;16/09/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;51
2017;16/09/2017;AUTOMOVEL;CONDUTOR;OUTROS;FEMININO;22
2017;16/09/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;23
2017;16/09/2017;PEDESTRE;PEDESTRE;NAO DISPONIVEL;MASCULINO;36
2017;16/09/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;24
2017;16/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;FEMININO;53
2017;16/09/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;54
2017;16/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;31
2017;14/09/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;67
2017;16/09/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;24
2017;16/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;40
2017;16/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;42
2017;16/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;30
2017;16/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;43
2017;16/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;38
2017;15/09/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;52
2017;10/09/2017;BICICLETA;CONDUTOR;OUTROS;MASCULINO;21
2017;15/09/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;49
2017;15/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;23
2017;15/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;45
2017;15/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;15/09/2017;ONIBUS;PASSAGEIRO;OUTROS;MASCULINO;52
2017;15/09/2017;ONIBUS;PASSAGEIRO;OUTROS;FEMININO;82
2017;15/09/2017;ONIBUS;PASSAGEIRO;OUTROS;FEMININO;50
2017;02/09/2017;AUTOMOVEL;NAO DISPONIVEL;OUTROS;FEMININO;35
2017;15/09/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;14
2017;15/09/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;64
2017;15/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;65
2017;15/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;33
2017;15/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;57
2017;15/09/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;67
2017;15/09/2017;CAMINHAO;CONDUTOR;NAO DISPONIVEL;MASCULINO;56
2017;15/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;28
2017;09/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;63
2017;14/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;38
2017;06/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;56
2017;03/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;66
2017;30/07/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;FEMININO;43
2017;14/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;NAO DISPONIVEL
2017;14/09/2017;MOTOCICLETA;CONDUTOR;ATROPELAMENTO;FEMININO;25
2017;14/09/2017;CAMINHAO;PASSAGEIRO;OUTROS;FEMININO;56
2017;14/09/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;60
2017;14/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;38
2017;14/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2017;09/09/2017;AUTOMOVEL;NAO DISPONIVEL;OUTROS;MASCULINO;23
2017;08/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;28
2017;11/09/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;24
2017;14/09/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;50
2017;13/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;50
2017;13/09/2017;MOTOCICLETA;CONDUTOR;ATROPELAMENTO;MASCULINO;22
2017;13/09/2017;CAMINHAO;PASSAGEIRO;CHOQUE;MASCULINO;51
2017;13/09/2017;CAMINHAO;CONDUTOR;CHOQUE;MASCULINO;50
2017;01/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;43
2017;12/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;43
2017;10/09/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;21
2017;13/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;36
2017;13/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;33
2017;13/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;47
2017;13/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;57
2017;08/09/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;38
2017;13/09/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;18
2017;09/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;63
2017;12/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;38
2017;12/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;62
2017;11/09/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;59
2017;29/08/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;37
2017;12/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;26
2017;12/09/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;49
2017;12/09/2017;CAMINHAO;PASSAGEIRO;COLISAO;MASCULINO;33
2017;12/09/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;33
2017;12/09/2017;PEDESTRE;PEDESTRE;OUTROS;FEMININO;13
2017;12/09/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;28
2017;12/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;33
2017;12/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;17
2017;01/08/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;58
2017;12/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;56
2017;12/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;21
2017;12/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;65
2017;07/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;19
2017;10/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2017;27/08/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;37
2017;11/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;62
2017;11/09/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;62
2017;11/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;NAO DISPONIVEL
2017;11/09/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;26
2017;11/09/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;15
2017;11/09/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;19
2017;11/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;36
2017;11/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;42
2017;11/09/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;21
2017;11/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;3
2017;10/09/2017;MOTOCICLETA;PASSAGEIRO;OUTROS;FEMININO;50
2017;11/09/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;35
2017;11/09/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;0
2017;10/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;39
2017;10/09/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;25
2017;10/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;30
2017;10/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2017;10/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;75
2017;10/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;30
2017;10/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;39
2017;10/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;28
2017;10/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;51
2017;09/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;51
2017;10/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;81
2017;10/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;51
2017;07/09/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;44
2017;31/08/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;78
2017;10/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;22
2017;10/09/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;27
2017;02/08/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;63
2017;18/08/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;50
2017;09/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;37
2017;09/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;57
2017;09/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;19
2017;09/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;20
2017;27/08/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;45
2017;09/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;64
2017;09/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;08/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2017;09/09/2017;MOTOCICLETA;NAO DISPONIVEL;COLISAO;MASCULINO;19
2017;09/09/2017;MOTOCICLETA;NAO DISPONIVEL;COLISAO;MASCULINO;24
2017;09/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;49
2017;08/09/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;28
2017;17/07/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;47
2017;07/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;16
2017;29/07/2017;MOTOCICLETA;PASSAGEIRO;CHOQUE;MASCULINO;21
2017;27/08/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;43
2017;05/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;61
2017;08/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;42
2017;08/09/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;52
2017;08/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2017;08/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;78
2017;07/09/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;58
2017;08/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;39
2017;07/09/2017;MOTOCICLETA;PASSAGEIRO;ATROPELAMENTO;FEMININO;60
2017;07/09/2017;MOTOCICLETA;CONDUTOR;ATROPELAMENTO;MASCULINO;31
2017;08/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2017;07/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;07/09/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;18
2017;07/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;13
2017;07/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;45
2017;06/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;28
2017;07/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;30
2017;04/09/2017;AUTOMOVEL;PASSAGEIRO;NAO DISPONIVEL;MASCULINO;15
2017;07/09/2017;CAMINHAO;CONDUTOR;CHOQUE;MASCULINO;69
2017;07/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;45
2017;07/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;35
2017;07/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;60
2017;07/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;28
2017;07/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;25
2017;07/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;18
2017;07/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;32
2017;07/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;07/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;49
2017;07/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;43
2017;07/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;38
2017;07/09/2017;PEDESTRE;PEDESTRE;COLISAO;MASCULINO;22
2017;07/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;68
2017;06/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2017;06/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;58
2017;06/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;28
2017;06/09/2017;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;35
2017;06/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;32
2017;06/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;28
2017;04/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;71
2017;06/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;30
2017;06/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;06/09/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;54
2017;06/09/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;77
2017;05/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;26
2017;05/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;54
2017;26/08/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;46
2017;05/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;55
2017;04/09/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;53
2017;04/09/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;38
2017;04/09/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;29
2017;04/09/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;48
2017;04/09/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;34
2017;04/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;43
2017;04/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;48
2017;04/09/2017;AUTOMOVEL;CONDUTOR;NAO DISPONIVEL;MASCULINO;72
2017;04/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;75
2017;24/08/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;51
2017;04/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;48
2017;04/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;30
2017;04/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;21
2016;25/11/2016;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;47
2017;03/09/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;31
2017;03/09/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;18
2017;03/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;73
2017;05/08/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;28
2017;03/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;30
2017;03/09/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;55
2017;03/09/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;21
2017;03/09/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;48
2017;03/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;55
2017;03/09/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;21
2017;03/09/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;25
2017;03/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;7
2017;03/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;53
2017;02/09/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;72
